sample,x,y,cluster
HP1,3089.9,4243.0,2
HP1,923.56,1346.8,2
HP1,2910.7,2110.9,2
HP1,2899.9,727.88,2
HP1,3071.7,4278.0,3
HP1,1948.8,3337.7,2
HP1,3847.1,3688.3,3
HP1,3327.5,3759.5,3
HP1,1420.75,3250.3,3
HP1,3421.6,3410.3,3
HP1,1484.4,2936.6,3
HP1,3709.3,2582.7,3
HP1,920.77,2197.6,4
HP1,2517.0,1826.5,3
HP1,4553.6,2339.5,2
HP1,1328.3,2603.0,2
HP1,1670.8,1780.3,4
HP1,2212.0,3585.1,4
HP1,2583.4,3479.9,3
HP1,2816.7,2722.5,2
HP1,970.95,3582.5,3
HP1,2831.5,2012.0,2
HP1,2093.0,4667.4,3
HP1,2064.4,758.52,3
HP1,3186.8,1261.9,3
HP1,4272.0,2870.8,2
HP1,1591.2,1739.6,2
HP1,2217.6,2570.1,5
HP1,2471.1,4321.5,3
HP1,3372.9,2475.3,2
HP1,2181.1,3996.5,3
HP1,411.965,2826.35,5
HP1,3327.1,4641.6,3
HP1,2871.2,2143.8,4
HP1,2702.3,2593.8,3
HP1,766.77,3613.6,2
HP1,750.84,2660.4,4
HP1,2578.7,1309.8,3
HP1,1517.1,2134.8,3
HP1,3033.2,2124.9,3
HP1,2941.8,2901.1,3
HP1,3301.0,3428.0,3
HP1,4105.7,3970.8,2
HP1,4242.6,3892.1,2
HP1,1630.7,4441.9,3
HP1,1069.0,2445.65,4
HP1,3192.75,4050.6,3
HP1,3473.9,2466.0,3
HP1,533.12,3373.0,3
HP1,2859.9,940.48,4
HP1,2666.9,1501.7,3
HP1,2021.0,1029.75,3
HP1,2877.9,755.59,3
HP1,2656.9,3771.0,2
HP1,2581.2,3434.1,3
HP1,3399.0,2323.1,2
HP1,2787.2,1916.5,4
HP1,1916.9,1023.5,3
HP1,1173.0,4103.3,2
HP1,2178.7,4604.7,3
HP1,2171.7,1818.0,2
HP1,3180.1,4688.6,2
HP1,3122.4,2376.9,2
HP1,1661.8,1201.4,2
HP1,3702.7,2039.3,3
HP1,2670.6,2792.0,2
HP1,4222.1,2843.1,2
HP1,2163.3,4325.5,3
HP1,1518.0,4525.1,1
HP1,879.92,2401.1,2
HP1,1459.6,2840.0,3
HP1,1930.9,873.87,3
HP1,2194.7,2935.6,3
HP1,861.335,1912.6,2
HP1,3386.4,3263.7,3
HP1,3074.4,3205.1,3
HP1,2093.0,2573.4,3
HP1,1206.4,2235.4,2
HP1,1682.9,2466.0,3
HP1,1680.6,3790.7,3
HP1,595.33,3578.9,3
HP1,2509.6,2281.2,2
HP1,3367.6,3909.6,4
HP1,2718.7,4729.7,3
HP1,2756.0,1414.5,3
HP1,3047.8,1095.1,2
HP1,2460.6,1064.8,2
HP1,2094.0,2645.9,3
HP1,2844.3,2494.5,3
HP1,1018.5,3130.0,2
HP1,2178.7,3058.4,3
HP1,3684.2,4212.8,2
HP1,2312.4,881.54,3
HP1,4433.8,3039.1,2
HP1,879.83,1819.6,3
HP1,2138.4,4235.8,3
HP1,1678.2,2332.5,3
HP1,4017.2,1457.2,3
HP1,2392.5,991.43,3
HP1,3395.5,4289.4,2
HP1,3533.1,1934.1,3
HP1,2290.9,3444.2,3
HP1,4363.9,1888.0,3
HP1,3089.0,1255.7,3
HP1,2266.3,3509.5,4
HP1,2949.3,4747.3,3
HP1,3434.6,2323.7,3
HP1,1718.6,4000.7,3
HP1,3771.8,3110.0,2
HP1,3340.4,3562.95,3
HP1,882.16,2551.2,3
HP1,1124.8,3679.1,2
HP1,4056.5,2675.7,2
HP1,3593.1,3855.1,3
HP1,3187.8,823.17,2
HP1,2757.0,4703.9,3
HP1,3837.4,1481.5,2
HP1,3595.8,4364.1,2
HP1,3478.6,3976.1,3
HP1,2450.0,915.82,3
HP1,3850.7,4002.6,1
HP1,2546.5,2195.5,3
HP1,1303.9,1645.4,2
HP1,2729.2,654.25,2
HP1,1245.1,1892.5,3
HP1,2012.25,2632.5,2
HP1,3017.6,4057.5,3
HP1,3342.8,1785.6,3
HP1,4366.6,2723.3,2
HP1,2186.2,4289.0,3
HP1,2239.0,2251.0,2
HP1,1107.3,2271.05,2
HP1,905.82,2746.3,3
HP1,626.2,2502.8,2
HP1,1692.0,3969.3,2
HP1,821.93,1979.6,3
HP1,2689.6,3146.8,3
HP1,2916.4,1045.7,2
HP1,3970.0,3091.3,3
HP1,1987.3,3484.4,3
HP1,4254.25,3750.1,3
HP1,3763.3,4058.2,3
HP1,3518.3,3734.8,4
HP1,4046.3,2298.8,3
HP1,2119.7,851.63,2
HP1,2617.5,1025.0,2
HP1,1707.9,2555.0,2
HP1,3995.3,2926.6,3
HP1,4004.8,1708.5,3
HP1,2670.6,631.08,3
HP1,3521.85,3829.8,2
HP1,803.26,2504.2,2
HP1,3767.6,1284.3,3
HP1,2751.5,3417.0,3
HP1,3931.6,2428.1,3
HP1,4174.7,3684.8,3
HP1,3453.5,940.26,3
HP1,3469.8,2984.8,3
HP1,1554.2,2489.2,2
HP1,1665.83,2322.15,4
HP1,2970.0,909.95,3
HP1,1289.9,3850.2,2
HP1,1183.8,2463.8,3
HP1,664.85,1929.7,2
HP1,3452.05,2307.65,2
HP1,2269.0,3300.3,3
HP1,4398.45,3098.6,3
HP1,1805.7,2125.8,2
HP1,3470.2,2147.95,2
HP1,4192.0,3466.7,3
HP1,1941.5,3039.9,2
HP1,1859.1,3636.6,1
HP1,2487.2,3873.6,2
HP1,3017.0,1394.7,2
HP1,4331.8,2039.1,2
HP1,2577.6,2185.6,3
HP1,1428.7,4076.0,3
HP1,3907.5,4159.3,5
HP1,3791.2,3705.3,3
HP1,3443.9,1548.4,3
HP1,2915.6,678.56,3
HP1,4148.7,1575.4,3
HP1,2743.1,3491.3,3
HP1,2091.0,1666.0,3
HP1,1752.4,3568.4,4
HP1,3722.25,2875.1,3
HP1,2164.1,3973.8,2
HP1,3186.0,4174.8,2
HP1,1962.5,3804.7,1
HP1,3474.7,3326.5,4
HP1,2657.3,2406.3,2
HP1,2663.1,4547.1,3
HP1,2362.6,4485.0,3
HP1,2306.3,4630.3,5
HP1,3707.6,1133.7,3
HP1,4145.7,2786.6,3
HP1,2770.2,4216.4,3
HP1,3036.5,3517.4,3
HP1,3380.8,3028.5,2
HP1,1645.8,798.31,2
HP1,3330.1,3115.1,2
HP1,1531.9,1154.9,3
HP1,922.94,2265.7,4
HP1,3989.4,4189.2,2
HP1,3455.9,2338.5,3
HP1,1398.0,4014.1,3
HP1,2840.5,4511.1,3
HP1,2904.6,1466.9,3
HP1,3846.5,1666.4,3
HP1,3178.2,3977.4,3
HP1,4083.0,2520.4,2
HP1,4021.5,2983.4,3
HP1,2823.3,804.87,2
HP1,1076.65,3086.2,3
HP1,1722.6,3555.1,3
HP1,3274.7,3786.95,4
HP1,3199.4,4574.1,2
HP1,2427.3,2481.0,3
HP1,3283.0,3704.4,3
HP1,3999.1,1570.3,2
HP1,3017.2,1902.9,3
HP1,3614.1,4426.6,2
HP1,4284.6,2121.4,2
HP1,901.44,4033.7,2
HP1,1513.4,2466.2,2
HP1,3308.4,3717.2,2
HP1,3494.1,1729.8,2
HP1,2141.6,2743.7,2
HP1,4031.3,1356.6,2
HP1,1431.3,1864.6,3
HP1,1146.3,2083.9,2
HP1,2440.4,3597.7,3
HP1,3130.8,4080.6,3
HP1,3592.7,3517.4,3
HP1,2925.9,3917.15,3
HP1,1418.1,4103.7,2
HP1,1235.3,2233.0,2
HP1,3845.1,1283.2,2
HP1,1704.1,4239.0,2
HP1,1755.5,3630.0,3
HP1,1135.2,2373.7,2
HP1,1359.85,3217.7,3
HP1,2065.6,1534.8,3
HP1,1474.6,3768.8,2
HP1,1991.0,1824.7,3
HP1,2585.1,3110.2,3
HP1,792.445,1932.05,2
HP1,2454.6,4069.1,2
HP1,1618.1,1565.9,2
HP1,677.41,1999.0,2
HP1,899.71,3642.8,2
HP1,1272.7,1863.2,2
HP1,3753.8,3456.6,2
HP1,3652.5,1773.6,2
HP1,1836.8,3905.1,3
HP1,4117.7,2736.1,2
HP1,3139.2,1129.3,2
HP1,3340.1,4111.7,3
HP1,1226.4,2670.0,3
HP1,3855.8,1407.9,3
HP1,1044.1,3772.8,2
HP1,2129.5,4265.6,2
HP1,947.88,3502.0,3
HP1,2885.3,3367.4,4
HP1,2090.3,4065.2,2
HP1,2373.85,1384.85,3
HP1,2018.8,2048.6,2
HP1,2114.1,3230.8,3
HP1,1721.1,2427.5,2
HP1,1903.1,2793.2,3
HP1,1386.25,2815.7,3
HP1,2903.8,2962.6,4
HP1,3080.8,1307.0,2
HP1,3065.9,1016.0,3
HP1,2957.4,3500.0,3
HP1,3750.6,1497.2,2
HP1,2082.5,1863.7,4
HP1,2085.0,4392.5,2
HP1,1895.0,975.2,2
HP1,2748.9,4227.7,2
HP1,1834.9,3323.2,2
HP1,4424.4,2602.4,3
HP1,4500.4,2284.9,2
HP1,3033.2,3410.8,3
HP1,884.61,3244.3,3
HP1,2326.5,747.0,2
HP1,2680.8,2453.2,3
HP1,910.26,2275.9,3
HP1,1695.0,3747.4,2
HP1,3490.4,1753.5,2
HP1,3647.2,4489.8,3
HP1,1761.7,2871.3,3
HP1,2839.45,2407.5,2
HP1,3378.7,3058.75,2
HP1,1273.6,3274.8,3
HP1,3224.4,3140.1,3
HP1,3217.5,4123.6,2
HP1,1497.9,3629.2,3
HP1,1494.7,3121.5,3
HP1,638.92,2462.0,3
HP1,884.37,3879.4,3
HP1,1245.3,3588.0,3
HP1,3401.5,4184.3,3
HP1,2772.9,3703.3,3
HP1,3080.0,2270.1,2
HP1,2960.7,2300.7,2
HP1,1411.6,1091.0,2
HP1,2196.2,3650.3,4
HP1,1693.1,1739.1,3
HP1,1848.9,1366.0,2
HP1,2464.1,2824.2,3
HP1,879.61,3941.1,2
HP1,3518.9,1607.2,2
HP1,2189.4,4534.7,3
HP1,1505.1,1813.6,1
HP1,1278.8,3714.4,3
HP1,1080.7,3937.6,4
HP1,3806.8,1900.3,3
HP1,4168.8,2119.1,3
HP1,3768.1,3740.0,3
HP1,3857.7,1859.3,3
HP1,2577.9,1045.9,3
HP1,1013.8,2641.3,4
HP1,2741.8,3926.9,3
HP1,3750.6,1097.2,3
HP1,1708.6,4568.2,3
HP1,3293.0,4233.9,2
HP1,1315.7,2728.3,2
HP1,2261.9,3544.6,3
HP1,4097.9,4010.6,2
HP1,2642.2,3035.2,3
HP1,4156.0,1654.4,3
HP1,4034.6,4041.0,3
HP1,3382.6,3827.2,3
HP1,3526.0,3708.3,3
HP1,2607.7,2401.9,2
HP1,2461.2,732.92,2
HP1,3192.4,1274.4,3
HP1,1264.5,3676.9,3
HP1,3777.7,2174.9,3
HP1,2681.4,3720.2,4
HP1,3747.1,1900.2,2
HP1,2307.2,1349.5,3
HP1,2426.4,1193.4,3
HP1,1099.7,1718.85,3
HP1,2134.8,3936.4,4
HP1,2404.1,3354.7,2
HP1,3424.3,2074.9,2
HP1,3616.0,2425.9,2
HP1,1342.6,2234.3,2
HP1,1909.5,1258.9,3
HP1,4458.0,3520.8,3
HP1,2323.4,1574.0,4
HP1,2982.8,1281.5,2
HP1,3898.7,3941.5,3
HP1,2218.7,2884.45,2
HP1,1445.5,970.39,3
HP1,2431.7,4048.1,3
HP1,3568.9,1477.4,2
HP1,2148.0,1910.4,3
HP1,4176.5,2940.5,4
HP1,2308.7,855.89,3
HP1,712.65,2322.0,3
HP1,3285.8,3337.2,4
HP1,2213.5,4057.7,3
HP1,2396.2,4617.3,2
HP1,3175.3,3059.4,3
HP1,1858.5,1280.6,3
HP1,3389.5,4485.4,3
HP1,2347.55,799.06,3
HP1,2870.3,2159.7,2
HP1,3300.7,980.06,3
HP1,4019.9,1711.1,3
HP1,1489.0,3592.9,3
HP1,1921.7,1261.9,3
HP1,3284.05,3846.5,3
HP1,3375.4,1363.8,2
HP1,1298.2,4123.15,3
HP1,3070.4,1398.8,2
HP1,2460.33,3125.83,3
HP1,2964.8,1217.6,2
HP1,3237.6,3668.5,3
HP1,974.26,3284.8,3
HP1,3484.8,1079.5,2
HP1,3395.4,4384.7,2
HP1,913.53,1560.4,1
HP1,1878.25,3103.25,3
HP1,2430.3,3435.3,3
HP1,2058.2,4345.3,2
HP1,2563.8,4633.6,3
HP1,2728.5,2276.5,2
HP1,2003.6,2943.5,2
HP1,3205.4,2539.9,3
HP1,1755.2,3386.6,4
HP1,847.42,2920.3,2
HP1,2118.05,3879.9,2
HP1,3144.7,4467.0,3
HP1,3726.1,1678.8,3
HP1,3819.4,1572.6,2
HP1,2443.15,1469.85,3
HP1,2789.9,1996.5,3
HP1,4135.6,3647.0,3
HP1,3037.2,2996.8,3
HP1,1945.2,2601.3,3
HP1,4361.8,3140.6,2
HP1,3128.5,2472.1,3
HP1,2079.1,1623.8,3
HP1,4301.9,2476.8,4
HP1,1701.3,978.35,2
HP1,3965.8,3851.4,3
HP1,1846.1,3491.1,2
HP1,2990.9,2204.45,4
HP1,4001.0,2998.4,3
HP1,2332.6,4194.7,3
HP1,1207.8,1283.2,3
HP1,4642.3,2986.5,3
HP1,2862.1,2274.0,3
HP1,4009.3,1580.5,3
HP1,2048.8,2012.9,3
HP1,827.605,3508.05,3
HP1,2517.2,628.88,2
HP1,3550.9,4414.0,3
HP1,1167.3,3438.7,3
HP1,2479.5,2556.6,3
HP1,933.305,3673.55,3
HP1,3553.7,2034.7,2
HP1,1671.5,1231.2,2
HP1,3188.2,2680.8,3
HP1,1573.3,3917.9,2
HP1,863.49,2299.4,4
HP1,1467.6,3176.2,2
HP1,2839.9,4431.4,3
HP1,1870.6,1972.6,3
HP1,1737.2,4596.0,3
HP1,3248.2,2033.7,3
HP1,3973.5,3870.8,3
HP1,2555.3,890.69,2
HP1,960.02,3456.2,2
HP1,3348.2,1966.6,2
HP1,3537.3,1449.1,2
HP1,848.25,2434.7,2
HP1,3035.3,4403.2,4
HP1,3394.7,4431.7,3
HP1,2284.4,3391.5,2
HP1,1046.3,2234.6,2
HP1,4011.2,2792.3,3
HP1,2734.4,2291.3,3
HP1,3804.6,4334.9,2
HP1,4172.2,2964.35,3
HP1,4052.6,2618.1,3
HP1,2643.7,4623.2,3
HP1,3045.5,4372.0,3
HP1,3670.8,1677.6,2
HP1,4211.4,3968.25,3
HP1,4148.6,3314.5,2
HP1,1321.9,4131.2,3
HP1,1901.1,1035.6,3
HP1,3182.1,1338.4,2
HP1,2947.6,2722.1,3
HP1,2767.2,826.82,2
HP1,1160.7,3763.6,3
HP1,2979.7,3772.3,3
HP1,1795.3,2890.35,2
HP1,2897.2,2846.6,2
HP1,592.35,3032.2,3
HP1,3452.8,1294.7,2
HP1,2925.2,935.3,2
HP1,2845.2,1779.6,3
HP1,2864.7,3616.5,3
HP1,1615.5,4373.6,2
HP1,3077.3,3112.0,2
HP1,3726.6,3650.5,3
HP1,1813.7,3193.8,3
HP1,4044.2,1393.5,2
HP1,1652.0,3094.3,3
HP1,2671.8,2632.4,4
HP1,3657.4,3560.0,3
HP1,2668.1,3935.55,2
HP1,962.32,3201.5,3
HP1,1061.7,3457.4,3
HP1,2545.5,773.73,3
HP1,2691.9,4022.8,3
HP1,2378.6,3539.0,3
HP1,2597.7,3932.4,4
HP1,4075.6,3833.7,2
HP1,500.79,2670.4,3
HP1,2953.9,929.2,2
HP1,3961.3,4206.0,3
HP1,2898.5,4219.9,2
HP1,619.83,2247.8,2
HP1,1481.9,2465.6,3
HP1,924.21,2351.6,4
HP1,4022.4,1546.7,2
HP1,4015.45,2459.55,3
HP1,3357.1,2161.4,2
HP1,1541.7,3855.8,3
HP1,2740.3,2599.1,3
HP1,902.9,3948.3,3
HP1,1232.8,3546.3,3
HP1,1108.0,3225.6,3
HP1,1942.1,4710.7,4
HP1,2334.5,2511.0,2
HP1,784.68,2359.4,2
HP1,1607.0,4599.1,3
HP1,1259.8,3101.9,2
HP1,1835.1,2889.2,2
HP1,3772.2,2714.2,3
HP1,848.95,3977.0,3
HP1,3296.7,4211.7,3
HP1,3167.1,4569.8,2
HP1,1792.1,2127.7,3
HP1,1248.7,2005.5,4
HP1,2900.9,2416.6,3
HP1,4571.8,3286.5,3
HP1,2128.6,1588.3,3
HP1,2512.0,4122.6,3
HP1,829.84,1659.1,2
HP1,910.85,1361.5,2
HP1,2410.2,2721.5,1
HP1,4352.9,3510.4,3
HP1,3515.7,3240.1,3
HP1,3849.25,2980.3,3
HP1,4001.4,1735.7,3
HP1,3420.6,2681.9,3
HP1,2613.1,4285.5,4
HP1,558.22,2325.2,2
HP1,2458.0,3048.9,3
HP1,1637.5,4093.9,2
HP1,1938.8,2514.5,3
HP1,3120.2,4340.7,3
HP1,2065.3,1482.0,2
HP1,1829.9,2543.6,2
HP1,988.86,2141.6,3
HP1,944.55,2875.9,3
HP1,1706.0,2395.0,3
HP1,2630.8,1418.3,3
HP1,4036.7,1449.9,2
HP1,947.51,2824.4,3
HP1,3642.9,3775.1,3
HP1,909.39,1463.6,3
HP1,2305.5,4236.7,2
HP1,3335.8,1383.2,2
HP1,3103.0,4297.4,3
HP1,946.67,2254.5,3
HP1,2462.4,4389.0,3
HP1,4308.8,2641.7,3
HP1,704.77,3069.4,3
HP1,3655.7,4502.2,4
HP1,3331.0,4100.1,3
HP1,3378.5,2691.3,3
HP1,3567.8,4262.3,3
HP1,2510.2,4354.6,2
HP1,1072.1,1909.9,4
HP1,2441.4,3906.3,3
HP1,1398.4,4077.6,2
HP1,1628.5,1044.5,3
HP1,3972.2,2423.5,2
HP1,1100.6,2175.8,2
HP1,3683.4,3470.5,4
HP1,1440.1,3902.3,3
HP1,2728.2,4696.0,3
HP1,1188.2,1217.6,3
HP1,2562.3,2236.0,2
HP1,3746.6,2885.2,2
HP1,1601.1,1436.3,2
HP1,3178.3,1579.2,2
HP1,2440.3,4564.3,3
HP1,4384.9,2913.4,2
HP1,1581.3,2816.8,2
HP1,2830.6,1105.85,3
HP1,2084.8,857.95,2
HP1,2975.2,1597.6,3
HP1,1590.3,4141.4,2
HP1,2555.2,4564.9,3
HP1,3208.1,2732.8,3
HP1,2495.1,657.82,4
HP1,1609.2,1835.5,3
HP1,2362.2,1420.0,3
HP1,2217.5,1746.8,3
HP1,1325.4,3569.1,3
HP1,1804.5,1734.8,3
HP1,1207.3,3712.2,4
HP1,2112.7,4435.2,3
HP1,1736.9,808.76,2
HP1,2522.9,3293.2,3
HP1,3498.0,4021.9,3
HP1,2725.95,915.905,2
HP1,3265.15,1234.1,3
HP1,1652.5,2607.1,3
HP1,1254.9,3632.4,3
HP1,2905.3,2242.5,3
HP1,564.755,2581.8,4
HP1,1946.5,4016.2,2
HP1,1410.35,3911.05,3
HP1,3015.4,4616.2,3
HP1,2521.5,3332.4,3
HP1,4308.3,3331.0,3
HP1,1257.5,1463.5,3
HP1,524.03,3172.9,3
HP1,3027.6,2457.9,3
HP1,3842.8,3070.5,3
HP1,1471.0,4187.3,2
HP1,3052.5,2314.3,3
HP1,1247.4,3572.0,3
HP1,1339.15,3001.4,2
HP1,846.29,2170.8,4
HP1,4342.05,3499.45,3
HP1,1484.8,3777.2,2
HP1,3662.0,3105.0,2
HP1,1364.8,4429.8,3
HP1,2075.1,826.9,2
HP1,4177.9,2822.9,2
HP1,1814.0,1987.3,3
HP1,1371.3,1010.8,3
HP1,2898.5,1986.4,4
HP1,1365.9,4218.9,4
HP1,3125.8,1238.8,2
HP1,955.62,2378.8,4
HP1,1728.5,2711.3,2
HP1,2257.0,3845.2,4
HP1,1464.9,1666.4,5
HP1,1754.1,2389.5,3
HP1,1528.1,4392.55,3
HP1,2079.9,3680.7,2
HP1,2906.5,4044.45,3
HP1,4006.5,3618.1,4
HP1,581.68,2431.9,3
HP1,2822.2,3575.1,3
HP1,3739.0,1089.4,3
HP1,3168.3,3855.8,2
HP1,1913.1,3978.9,4
HP1,1036.5,1733.9,2
HP1,2291.8,1840.5,3
HP1,1340.5,1972.2,3
HP1,3743.7,2382.8,3
HP1,1210.7,2706.9,3
HP1,1651.2,2968.9,2
HP1,2968.7,3536.7,3
HP1,3105.9,2545.2,3
HP1,2253.65,2086.35,4
HP1,4145.8,1801.7,2
HP1,1044.4,2220.3,2
HP1,3016.4,4513.6,3
HP1,3979.3,3738.6,3
HP1,1774.2,2684.3,2
HP1,3019.7,3617.5,3
HP1,1094.9,2026.4,3
HP1,3132.0,1356.2,2
HP1,3161.0,3515.2,3
HP1,3438.7,1449.5,3
HP1,1084.8,2410.15,3
HP1,1906.8,1532.7,3
HP1,3941.0,3820.4,3
HP1,4074.5,1831.2,3
HP1,1279.8,2963.5,2
HP1,1607.45,2065.65,3
HP1,2111.6,4711.8,4
HP1,3935.7,4107.6,1
HP1,508.61,2908.2,2
HP1,3962.9,2562.0,2
HP1,3231.4,3388.7,3
HP1,2748.0,3739.0,3
HP1,4465.3,3393.5,3
HP1,2896.4,2827.4,3
HP1,1337.7,2570.5,2
HP1,2137.1,2910.7,2
HP1,3044.0,2591.7,3
HP1,1590.3,2984.8,3
HP1,2401.9,3790.7,3
HP1,3005.2,2983.2,4
HP1,4400.7,2407.3,2
HP1,2919.8,692.53,3
HP1,2520.6,3518.6,3
HP1,1315.1,3235.1,2
HP1,2976.2,2814.2,3
HP1,1665.4,2597.3,3
HP1,2100.0,1371.6,3
HP1,3477.6,4263.2,3
HP1,1836.6,1044.7,3
HP1,816.82,2547.7,2
HP1,1131.4,1221.7,3
HP1,2229.0,3844.5,3
HP1,1780.3,2396.4,3
HP1,2872.6,1960.4,2
HP1,478.9,2195.1,4
HP1,561.3,2471.8,3
HP1,1596.5,1804.2,2
HP1,619.54,2008.0,2
HP1,2503.3,4096.9,3
HP1,1044.7,3041.7,3
HP1,3865.3,1557.1,2
HP1,2938.2,890.51,3
HP1,2763.5,4797.9,3
HP1,3907.1,1272.4,2
HP1,3248.6,4632.1,3
HP1,2754.1,1949.3,2
HP1,4233.9,2851.7,4
HP1,1020.4,2764.1,2
HP1,3437.0,1204.4,2
HP1,3355.4,4652.9,2
HP1,3009.3,3935.7,2
HP1,1380.4,2375.2,2
HP1,1084.6,3304.9,3
HP1,3085.2,1847.8,5
HP1,1711.5,3905.4,2
HP1,3196.6,3753.7,2
HP1,4113.8,2455.6,2
HP1,2633.5,4565.5,3
HP1,1100.5,3914.1,2
HP1,2961.2,2223.3,3
HP1,594.29,2438.3,3
HP1,1872.6,3443.1,3
HP1,2743.2,3280.7,4
HP1,2709.3,3047.0,4
HP1,2663.2,2546.0,2
HP1,3575.8,4192.5,3
HP1,3031.6,4189.1,3
HP1,1254.5,3258.5,4
HP1,955.12,2947.6,3
HP1,2701.3,4679.5,2
HP1,4327.7,2503.9,4
HP1,786.81,3105.2,2
HP1,2904.3,1035.2,2
HP1,1748.2,3164.8,4
HP1,4340.6,2813.2,3
HP1,2704.7,2912.1,3
HP1,3311.1,4053.1,3
HP1,2071.7,4515.5,2
HP1,664.83,1988.0,3
HP1,3969.3,1416.1,3
HP1,2793.25,2878.7,3
HP1,1035.1,3895.25,2
HP1,3284.0,864.82,3
HP1,1558.5,4528.6,1
HP1,577.14,1956.7,2
HP1,2079.0,2801.0,3
HP1,2452.8,3329.4,3
HP1,656.575,3649.35,3
HP1,2779.4,2769.1,4
HP1,2277.9,3695.2,3
HP1,3327.0,4134.1,4
HP1,2403.2,2963.2,3
HP1,2739.4,1973.0,3
HP1,2710.6,1015.5,2
HP1,4325.2,2475.8,4
HP1,3167.2,2137.5,2
HP1,1667.9,3568.4,3
HP1,1161.5,3069.0,3
HP1,3388.9,1493.0,2
HP1,2215.5,3385.3,4
HP1,1795.7,2507.5,2
HP1,3676.4,2989.9,3
HP1,2061.5,2250.7,3
HP1,2924.7,3627.7,3
HP1,1983.1,751.56,3
HP1,4403.8,3591.5,3
HP1,3082.8,3788.5,3
HP1,2592.8,3965.4,3
HP1,3023.7,4674.6,3
HP1,1614.55,2712.0,2
HP1,2342.7,1270.1,3
HP1,1853.7,3913.0,3
HP1,1255.5,4327.0,2
HP1,607.15,2863.3,3
HP1,2003.6,2958.4,2
HP1,1056.5,1346.7,4
HP1,1087.4,3644.5,3
HP1,2584.7,3375.5,2
HP1,1782.2,4264.7,2
HP1,2895.8,4426.1,3
HP1,3829.2,3883.1,4
HP1,2139.7,4199.8,2
HP1,3933.4,2568.8,3
HP1,977.97,2078.2,3
HP1,4444.6,1887.0,2
HP1,1779.8,1622.9,2
HP1,629.545,2283.95,2
HP1,2627.3,4293.3,3
HP1,2742.5,2020.7,2
HP1,2560.2,2250.6,2
HP1,3983.1,2484.7,3
HP1,4062.7,2825.6,3
HP1,3678.4,1941.1,2
HP1,1602.7,4245.7,3
HP1,2914.0,1417.8,3
HP1,3591.2,3756.0,3
HP1,4456.8,2198.1,3
HP1,1604.9,1655.1,2
HP1,1526.0,2893.9,2
HP1,3239.4,4659.0,3
HP1,1556.6,2350.3,2
HP1,2461.7,2116.1,3
HP1,3325.5,2454.0,3
HP1,1095.1,2902.3,3
HP1,2853.3,1376.0,2
HP1,2266.1,3433.1,3
HP1,2898.3,2312.9,2
HP1,4063.3,1701.5,2
HP1,2345.6,2911.6,3
HP1,985.23,3139.4,2
HP1,1673.2,2574.8,2
HP1,1125.8,3128.1,2
HP1,2920.2,2207.2,2
HP1,3618.1,2841.1,3
HP1,3790.3,1957.7,2
HP1,875.71,2308.4,2
HP1,2589.4,2387.1,2
HP1,2808.1,1515.4,3
HP1,2018.5,1440.1,3
HP1,2012.5,929.7,2
HP1,2668.6,3400.5,3
HP1,4324.0,3173.7,3
HP1,3571.4,1560.7,2
HP1,1151.1,2154.4,2
HP1,833.28,1800.0,3
HP1,2237.9,1663.8,3
HP1,625.33,2919.0,3
HP1,1682.7,4309.5,4
HP1,3527.6,1634.8,2
HP1,2052.45,1342.9,3
HP1,3944.4,1241.9,3
HP1,3484.6,3152.2,2
HP1,1982.6,1460.2,3
HP1,1596.5,2971.4,3
HP1,2146.3,4032.3,3
HP1,4204.9,1920.9,3
HP1,1427.7,1152.2,3
HP1,2001.3,2599.7,2
HP1,2452.1,2090.9,3
HP1,1433.8,3826.5,3
HP1,1094.8,2490.5,4
HP1,855.11,3006.7,2
HP1,1961.8,3466.8,2
HP1,3700.3,4261.0,3
HP1,3819.0,1505.0,3
HP1,1651.45,2541.8,2
HP1,2705.2,2734.3,2
HP1,1762.9,3100.2,2
HP1,2045.1,3872.7,2
HP1,2013.3,1755.5,3
HP1,2333.7,4675.0,3
HP1,2973.1,4419.8,3
HP1,938.63,2324.2,3
HP1,1894.6,852.17,3
HP1,2681.0,1041.4,2
HP1,2305.3,929.29,3
HP1,4423.2,2901.7,2
HP1,1538.9,3815.0,2
HP1,509.87,2252.4,3
HP1,2729.5,1633.2,3
HP1,1965.9,886.7,2
HP1,3183.0,917.0,2
HP1,585.32,2700.1,2
HP1,2925.9,4694.9,3
HP1,2712.7,3078.8,3
HP1,820.09,2607.5,3
HP1,1897.3,4517.0,3
HP1,3340.1,3415.7,3
HP1,3099.0,1332.5,3
HP1,2679.4,3944.8,2
HP1,4310.7,3297.6,3
HP1,2920.0,3655.9,3
HP1,3331.1,3744.1,3
HP1,938.32,1931.8,2
HP1,1182.0,4039.3,2
HP1,2549.0,4617.6,1
HP1,1320.5,4235.9,3
HP1,2871.4,3749.5,3
HP1,508.36,2143.8,3
HP1,3383.6,1164.3,2
HP1,2629.57,3444.37,3
HP1,1789.7,2440.1,2
HP1,3584.6,3391.6,3
HP1,3216.1,3055.8,3
HP1,2098.63,2864.67,3
HP1,1934.8,782.26,3
HP1,3322.2,2749.5,3
HP1,2397.7,1562.1,3
HP1,2944.3,3570.3,3
HP1,4089.1,1697.9,2
HP1,2920.5,2672.0,2
HP1,2355.9,3811.35,3
